City_ID,City,Country,Max Temp,Description,Lat,Lng,Hotel Name
699,Negombo,LK,75.25,few clouds,7.2083,79.8358,Hotel Sunset Beach
703,Mount Isa,AU,89.37,clear sky,-20.7333,139.5,ibis Styles Mt Isa Verona
707,Padang,ID,78.85,light rain,-0.9492,100.3543,Mercure Padang
709,Muriwai Beach,NZ,78.87,broken clouds,-36.8167,174.45,Coast Retreat Muriwai - Golf and Surf Holiday
711,Progreso,MX,78.12,overcast clouds,21.2833,-89.6667,Playa Linda Hotel
719,Port Augusta,AU,79.7,clear sky,-32.5,137.7667,Majestic Oasis Apartments
720,Moron,AR,73.96,overcast clouds,-34.6534,-58.6198,Hotel Morón
731,Dalby,AU,77.7,overcast clouds,-27.1833,151.2667,Kobbers Motor Inn Dalby
737,Farafangana,MG,75.38,overcast clouds,-22.8167,47.8333,Miarina
738,Khatra,IN,73.49,scattered clouds,22.9833,86.85,Aranyak Resort Mukutmanipur
739,Mitsamiouli,KM,79.9,overcast clouds,-11.3847,43.2844,Foyer ADM
744,Rock Sound,BS,77.79,clear sky,24.9,-76.2,Rock Sound Club
745,Hirara,JP,75.47,broken clouds,24.8,125.2833,Hotel Atoll Emerald Miyakojima
746,Nkhata Bay,MW,75.69,clear sky,-11.6066,34.2907,Mayoka Village
748,Olinda,BR,82.13,scattered clouds,-8.0089,-34.8553,Hotel Albergue de Olinda
750,Sao Miguel Do Araguaia,BR,72.72,light rain,-13.275,-50.1628,Hotel Executivo Palace
755,Laje,BR,70.61,scattered clouds,-10.1833,-40.9667,NN Pousada
761,Bolama,GW,79.12,broken clouds,11.5833,-15.4667,Hotel Samaritana
764,Borba,BR,74.14,overcast clouds,-4.3878,-59.5939,Hotel da Amazônia
767,Wanning,CN,73.62,broken clouds,18.8003,110.3967,Paradise Hotel
776,Vinh,VN,70.34,overcast clouds,18.6667,105.6667,Khách Sạn Thương Mại
778,Taree,AU,79.07,clear sky,-31.9,152.4667,All Seasons Country Lodge Taree
779,Nabire,ID,89.31,broken clouds,-3.3667,135.4833,Hotel Nusantara Nabire
786,Sampit,ID,84.4,overcast clouds,-2.5333,112.95,Aquarius Boutique Hotel Sampit
787,Candelaria,PH,82.24,overcast clouds,13.9311,121.4233,Casa de Provincia
794,Veraval,IN,73.11,clear sky,20.9,70.3667,Lords Inn Somnath
795,Yarada,IN,77.32,few clouds,17.65,83.2667,Vishranti
797,Praia,CV,72.14,few clouds,14.9215,-23.5087,LT Aparthotel
798,Takoradi,GH,79.97,scattered clouds,4.8845,-1.7554,Raybow International Hotel
800,Sola,VU,82.9,overcast clouds,-13.8833,167.55,Leumerus Bungalows
802,Victoria Point,AU,88.68,broken clouds,-27.5833,153.3,Bay Retreat Motel
805,Coahuayana,MX,73.6,broken clouds,18.7333,-103.6833,El rranchito michuacan de ocampos
807,Tierralta,CO,75.9,overcast clouds,8.1736,-76.0592,Hotel La Marqueza
809,Juba,SS,77.25,light rain,4.8517,31.5825,ROYAL PALACE HOTEL - JUBA
812,Grand Gaube,MU,76.37,broken clouds,-20.0064,57.6608,Veranda Paul et Virginie Hotel & Spa
815,Dicabisagan,PH,74.44,overcast clouds,17.0818,122.4157,Nancy Montanes Bernardo
816,Pemangkat,ID,82.74,light rain,1.1667,108.9667,Ramah Kost KITA
817,Bima,ID,88.93,scattered clouds,-8.4667,118.7167,Lambitu Hotel
823,Saint Pete Beach,US,73.17,clear sky,27.7253,-82.7412,Grand Plaza Hotel - St. Pete Beach
824,Te Horo,NZ,73.85,moderate rain,-40.8084,175.1233,Cottage 103
826,Luwuk,ID,87.17,overcast clouds,-0.9516,122.7875,Hotel Santika Luwuk
829,Emerald,AU,85.33,clear sky,-23.5333,148.1667,The Irish Village
830,Salina Cruz,MX,79.63,broken clouds,16.1667,-95.2,Amerik HOTEL
832,Banki,IN,72.99,broken clouds,20.3833,85.5333,Excise office banki
833,Itamaraju,BR,70.81,overcast clouds,-17.0392,-39.5311,Hotel Vista Bela
836,Iberia,US,75.27,overcast clouds,29.9502,-91.7507,back to back rv park
838,Srivardhan,IN,77.63,broken clouds,18.0333,73.0167,Savli Resort/Hotel - Shrivardhan
839,Basoko,CD,72.36,clear sky,1.2391,23.616,Jackyna Hotel
844,Kotaparh,IN,70.2,overcast clouds,19.15,82.35,Atul Pattnaik
848,Toro,CO,74.08,light rain,4.6117,-76.0814,"Finca La María Toro, Valle del Cauca"
852,Monte Alegre De Minas,BR,72.25,clear sky,-18.8706,-48.8808,Hotel Via Hotel
856,Pipili,IN,73.22,mist,20.1167,85.8333,"BAITANGI,PIPILI,PURI,ODISHA"
863,Alto Araguaia,BR,72.0,overcast clouds,-17.3147,-53.2153,Araguaia Palace Hotel
874,Kloulklubed,PW,84.0,overcast clouds,7.0419,134.2556,Storyboard Beach Resort
875,Kondagaon,IN,70.16,overcast clouds,19.6,81.6667,AYAN MOTER
878,Lorengau,PG,86.41,overcast clouds,-2.0226,147.2712,Lorengau Harbourside Hotel
880,Marsh Harbour,BS,76.48,clear sky,26.5412,-77.0636,Abaco Beach Resort
885,Lakatoro,VU,86.4,overcast clouds,-16.0999,167.4164,Lakatoro Palm Lodge
887,Presidencia Roque Saenz Pena,AR,76.82,few clouds,-26.7852,-60.4388,Hotel Aconcagua
888,Ishigaki,JP,75.33,few clouds,24.3448,124.1572,Hotel Peace Land Ishigakijima
891,Puri,IN,73.38,clear sky,19.8,85.85,OYO 1577 Hotel Shree Hari Grand
893,San Carlos,VE,74.3,overcast clouds,9.6612,-68.5827,Hotel Paternopoli
895,Tibacuy,CO,78.85,broken clouds,4.3511,-72.4564,hospedaje las palmas
897,Pangkalanbuun,ID,81.66,overcast clouds,-2.6833,111.6167,Grand Kecubung Hotel
898,Mocuba,MZ,70.45,scattered clouds,-16.8392,36.9856,Phama Lodge
900,Bom Jardim,BR,77.34,scattered clouds,-7.7958,-35.5872,Pousada do Posto Jose Breno
906,Chumphon,TH,78.91,broken clouds,10.3333,98.8333,สกาน จ๋า.
912,Lashio,MM,70.18,few clouds,22.9333,97.75,Hotel CF Lashio - Burmese Only
913,Bouake,CI,75.31,clear sky,7.6895,-5.0218,Hotel Residence Nannan
914,La Libertad,EC,71.22,light rain,-2.2333,-80.9,Playa Canela Hotel Boutique
